Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 6 [34560/49000 (70%)]	Train Loss: 1.879610	Val Loss: 1.862602	Val Acc: 60.15625
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 1.836378	Val Loss: 1.876946	Val Acc: 59.0625
Train Epoch: 6 [37120/49000 (76%)]	Train Loss: 1.876712	Val Loss: 1.881648	Val Acc: 58.125
Train Epoch: 6 [38400/49000 (78%)]	Train Loss: 1.840172	Val Loss: 1.881255	Val Acc: 58.28125
Train Epoch: 6 [39680/49000 (81%)]	Train Loss: 1.873503	Val Loss: 1.875104	Val Acc: 58.90625
Train Epoch: 6 [40960/49000 (84%)]	Train Loss: 1.887069	Val Loss: 1.868447	Val Acc: 60.3125
Train Epoch: 6 [42240/49000 (86%)]	Train Loss: 1.902369	Val Loss: 1.877684	Val Acc: 59.6875
Train Epoch: 6 [43520/49000 (89%)]	Train Loss: 1.801830	Val Loss: 1.890026	Val Acc: 57.96875
Train Epoch: 6 [44800/49000 (91%)]	Train Loss: 1.840029	Val Loss: 1.888760	Val Acc: 57.8125
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 1.880615	Val Loss: 1.866991	Val Acc: 60.9375
Train Epoch: 6 [47360/49000 (97%)]	Train Loss: 1.918023	Val Loss: 1.868142	Val Acc: 60.9375
Train Epoch: 6 [48640/49000 (99%)]	Train Loss: 1.872569	Val Loss: 1.888087	Val Acc: 58.125
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 2.001190	Val Loss: 1.876446	Val Acc: 59.21875
